index,trace_p,trace_r,trace_f1,trace_aupr,event_p,event_r,event_f1,event_aupr,attr_p,attr_r,attr_f1,attr_aupr,time
BPIC15_5-0.35.json,0.457142857,0.290909091,0.355555556,0.274223786,0.463414634,0.184466019,0.263888889,0.154159287,0.465116279,0.283687943,0.352422907,0.235184149,437.0770209
BPIC15_5-0.40.json,0.428571429,0.272727273,0.333333333,0.245741,0.355932203,0.203883495,0.259259259,0.133601117,0.402061856,0.276595745,0.327731092,0.198007038,435.0864468
BPIC15_5-0.45.json,0.516129032,0.290909091,0.372093023,0.297401511,0.280487805,0.223300971,0.248648649,0.137422147,0.388888889,0.29787234,0.337349398,0.22446541,437.9543912
BPIC17_offer_log-0.05.json,0.553462322,0.505581395,0.528439475,0.481882661,0.377535497,0.346359619,0.361276234,0.228597089,0.200790807,0.335605122,0.251256281,0.10708941,799.7895143
BPIC17_offer_log-0.10.json,0.620823245,0.59627907,0.608303677,0.545430222,0.410594495,0.412886718,0.411737416,0.256803132,0.297846474,0.354192482,0.323584906,0.140882145,807.1464038
BPIC17_offer_log-0.15.json,0.637459434,0.639534884,0.638495472,0.584826959,0.456356488,0.404977902,0.429134829,0.259233152,0.351560818,0.337257332,0.344260567,0.13251997,804.0090594
BPIC17_offer_log-0.20.json,0.441717791,0.468837209,0.454873646,0.352429683,0.331358025,0.31216562,0.321475626,0.189984532,0.257423581,0.243494424,0.250265336,0.124447731,814.506424
BPIC17_offer_log-0.25.json,0.497990354,0.57627907,0.534282018,0.504754383,0.361519331,0.371946964,0.366659023,0.227601357,0.260618997,0.252168525,0.256324131,0.103767975,821.9007263
BPIC17_offer_log-0.30.json,0.517652251,0.545581395,0.53125,0.471097417,0.403634197,0.315189579,0.353970742,0.220758707,0.22987375,0.289549773,0.256283704,0.107037722,819.6143272
BPIC17_offer_log-0.35.json,0.700261097,0.62372093,0.659778598,0.586683355,0.507005254,0.404047453,0.449708738,0.261765842,0.400952859,0.33023544,0.362174405,0.136560948,800.8294373
