index,trace_p,trace_r,trace_f1,trace_aupr,event_p,event_r,event_f1,event_aupr,attr_p,attr_r,attr_f1,attr_aupr,time
BPIC15_3-0.20.json.gz,0.218978102189781,0.8540925266903915,0.3485838779956427,0.2303894357615692,0.0212680577849117,0.0953237410071942,0.0347769028871391,0.0148310800007547,0.0067307245973169,0.3708439897698209,0.0132214826297073,0.0066066468604343,547.1823148727417
BPIC15_3-0.25.json.gz,0.313953488372093,0.7258064516129032,0.4383116883116884,0.3126802720462917,0.0184976948161475,0.4653465346534653,0.0355810306602498,0.0166072615117111,0.0115342862312285,0.2461389961389961,0.0220359488420324,0.0083967749663092,537.3923149108887
BPIC15_3-0.30.json.gz,0.3247078464106844,0.911007025761124,0.4787692307692308,0.3901516437977803,0.0592901878914405,0.1634062140391254,0.0870098039215686,0.0382999630883368,0.0376213592233009,0.0743405275779376,0.0499597099113618,0.0145773148224362,527.9403519630432
BPIC15_3-0.35.json.gz,0.350668647845468,0.9672131147540984,0.5147219193020719,0.3651711952373725,0.0262112036336109,0.5711340206185567,0.05012213878585,0.0279841707308183,0.0192532088681446,0.4221748400852878,0.0368269320189714,0.014316955742888,580.6275281906128
BPIC15_3-0.40.json.gz,0.3851640513552068,0.99815157116451,0.5558414822439527,0.4208708692760999,0.0229738090327902,0.5054446460980037,0.0439499743559395,0.0222499283164856,0.0127186611935585,0.6204559457794209,0.0249263595633555,0.01128183248418,553.5992305278778
BPIC15_3-0.45.json.gz,0.471281296023564,0.9831029185867896,0.6371329019412643,0.5106390486784536,0.0596813394544963,0.1696085955487337,0.0882940471434278,0.0480778743354011,0.0329472005372282,0.3970662620131512,0.0608456381040964,0.031841142926908,590.0537402629852
BPIC15_4-0.05.json.gz,0.0569948186528497,0.44,0.1009174311926605,0.0482586386017439,0.0034246575342465,0.0352941176470588,0.0062434963579604,0.001809454500127,0.0034090909090909,0.024,0.0059701492537313,0.0008557374375118,240.0387825965881
BPIC15_4-0.10.json.gz,0.1049250535331905,0.9333333333333332,0.1886429258902791,0.1061966923170436,0.0075046904315197,0.0184331797235023,0.0106666666666666,0.004181746511896,0.0023571933684293,0.898876404494382,0.0047020561699793,0.0018605397355063,224.73826265335083
BPIC15_4-0.15.json.gz,0.2326283987915408,0.4610778443113772,0.3092369477911647,0.2244133805395518,0.028391167192429,0.054054054054054,0.0372285418821096,0.0096790734751503,0.0373831775700934,0.0259740259740259,0.0306513409961685,0.0043413736245525,244.1896965503693
BPIC15_4-0.20.json.gz,0.2032288698955365,1.0,0.3378058405682715,0.216327441661165,0.0142276422764227,0.0331753554502369,0.0199146514935988,0.0080609667369425,0.0088832487309644,0.0121527777777777,0.0102639296187683,0.0034332233085149,243.9206666946411
