index,trace_p,trace_r,trace_f1,trace_aupr,event_p,event_r,event_f1,event_aupr,attr_p,attr_r,attr_f1,attr_aupr,time
BPIC20_PermitLog-0.45.json.gz,0.444365798414496,1.0,0.6153092227776145,0.4105327275759295,0,0,0,0,0,0,0,0,533.2204394340515
BPIC20_PrepaidTravelCost-0.05.json.gz,0.0495269894268224,0.89,0.0938323668950975,0.0442357679443888,0,0,0,0,0,0,0,0,29.97000622749329
BPIC20_PrepaidTravelCost-0.10.json.gz,0.1014823261117445,0.8725490196078431,0.1818181818181818,0.0951488224061538,0,0,0,0,0,0,0,0,30.09786558151245
BPIC20_PrepaidTravelCost-0.15.json.gz,0.143076923076923,0.9489795918367347,0.248663101604278,0.1327168200922668,0,0,0,0,0,0,0,0,31.224764347076416
BPIC20_PrepaidTravelCost-0.20.json.gz,0.1993323795898903,1.0,0.3324055666003976,0.1905552189893619,0,0,0,0,0,0,0,0,30.076417446136475
BPIC20_PrepaidTravelCost-0.25.json.gz,0.2501193317422434,1.0,0.4001527300496372,0.2583436013677005,0,0,0,0,0,0,0,0,30.36751747131348
BPIC20_PrepaidTravelCost-0.30.json.gz,0.2950191570881226,0.9983792544570502,0.4554528650646949,0.2865271248189014,0,0,0,0,0,0,0,0,30.85165739059448
BPIC20_PrepaidTravelCost-0.35.json.gz,0.3458969465648855,1.0,0.5140021269053527,0.3253852275970545,0,0,0,0,0,0,0,0,30.628766536712646
BPIC20_PrepaidTravelCost-0.40.json.gz,0.3906399235912129,0.9987789987789988,0.5616203226913834,0.3879799464686897,0,0,0,0,0,0,0,0,30.77223324775696
BPIC20_PrepaidTravelCost-0.45.json.gz,0.4487851357789423,1.0,0.6195330483393621,0.4281321709493705,0,0,0,0,0,0,0,0,30.75102114677429
BPIC20_RequestForPayment-0.05.json.gz,0.052295177222545,1.0,0.0993926007730535,0.0490025176953378,0,0,0,0,0,0,0,0,93.37473845481873
BPIC20_RequestForPayment-0.10.json.gz,0.0969650986342943,0.9623493975903614,0.1761786600496277,0.0968170877356355,0,0,0,0,0,0,0,0,96.63038730621338
BPIC20_RequestForPayment-0.15.json.gz,0.1455576559546313,1.0,0.2541254125412541,0.1294495659498524,0,0,0,0,0,0,0,0,95.46931672096252
BPIC20_RequestForPayment-0.20.json.gz,0.1943879034603082,1.0,0.3255021302495435,0.1830325730111921,0,0,0,0,0,0,0,0,92.91650724411012
BPIC20_RequestForPayment-0.25.json.gz,0.2487648939261842,1.0,0.3984175005818013,0.2345020231508413,0,0,0,0,0,0,0,0,90.66005635261536
BPIC20_RequestForPayment-0.30.json.gz,0.2901584532635557,1.0,0.4498028169014085,0.2769166744165425,0,0,0,0,0,0,0,0,93.93337655067444
BPIC20_RequestForPayment-0.35.json.gz,0.3550682544292768,1.0,0.5240595863251527,0.3388225423039745,0,0,0,0,0,0,0,0,92.60471558570862
BPIC20_RequestForPayment-0.40.json.gz,0.413362381989833,1.0,0.5849347446305622,0.3913045979576248,0,0,0,0,0,0,0,0,95.00403928756714
BPIC20_RequestForPayment-0.45.json.gz,0.4477200116177752,1.0,0.6185174039522521,0.4267546259752277,0,0,0,0,0,0,0,0,93.05709981918336
Billing-0.05.json.gz,0.0301098878757382,0.9873333333333332,0.0584376510510688,0.0286265705030047,0,0,0,0,0,0,0,0,13321.912786483765
Billing-0.10.json.gz,0.0597135828149689,1.0,0.1126975888264993,0.057927923581237,0,0,0,0,0,0,0,0,13618.088269233704
Billing-0.15.json.gz,0.0930518610372207,1.0,0.1702606515832136,0.0894278288789914,0,0,0,0,0,0,0,0,13682.042811393738
Billing-0.20.json.gz,0.11956,1.0,0.2135839079638429,0.1144374326798374,0,0,0,0,0,0,0,0,13657.069679737093
Billing-0.25.json.gz,0.1518340348767288,0.99835255354201,0.2635814014179461,0.1470134340743238,0,0,0,0,0,0,0,0,13661.782121658323
Billing-0.30.json.gz,0.180178828612578,1.0,0.305341570691277,0.1744470909823211,0,0,0,0,0,0,0,0,13801.308551073074
Billing-0.35.json.gz,0.2112595763406877,0.999905325443787,0.348820503505049,0.2037820505722502,0,0,0,0,0,0,0,0,14208.133602619171
Billing-0.40.json.gz,0.2405592447395791,0.9999584286011224,0.3878207453626448,0.2332154085568862,0,0,0,0,0,0,0,0,14286.40801024437
Billing-0.45.json.gz,0.27305922368947577,0.9997802278304824,0.4289609542593567,0.26504382992764136,0,0,0,0,0,0,0,0,13091.502710103989
